Label,Category,ENG,PL
Ability_TectonicPull_Ultimate_Description,Technique,"Charge-time Technique ({0} sec). After using the Technique, also create a half-circular wall of stone around affected enemies that lasts {1} seconds.",
Ability_BlastDash,Technique,Blast Dash,
Ability_BlastDash_FlavorText,Technique,,
Ability_BlastDash_Description,Technique,"Dash in target direction, consuming {2}[H] and {4}[SB] and dealing as much to enemies hit.\n\nIf an enemy is pushed into an obstacle, apply [Stun]Stun ({6} sec).",
Ability_BlastDash_DescriptionDetailed,Technique,"Charge-time Technique ({0} sec).\n\nDash up to {1}m in target direction based on charge time, costing you {2}[H]({3}%[H] MAX Health) and {4}[SB]({5}%[SB] MAX Stagger Bar), which cannot bring you below 1[H] or [Staggered]Stagger you.\n\nComing into contact with enemies inflicts consumed [H]Health as [I] and consumed [SB]Stagger Bar as [S]Stagger and pushes them together with you.\n\nIf collided with an obstacle, apply [Stun]Stun ({6} sec) to enemies hit, but if no enemies were hit, the stun is applied to you instead.",
Ability_BlastDash_MasteryA_Description,Technique,Increase dash range by {0}%.\n\nEnemies pushed into obstacles also receive {1}[Prone]Prone.,
Ability_BlastDash_MasteryB_Description,Technique,"Increase Area of Effect by {0}%.\n\nFor each enemy hit, refund all [H]Health and [SB]Stagger Bar consumed by the Technique.",
Ability_BlastDash_Ultimate,Technique,Blast Flight,
Ability_BlastDash_Ultimate_Description,Technique,"Remove charge time and increase dash range to {0}m.\n\nFor each enemy hit, MULTIPLY all [D]Damage and [Stun]Stun applied (x2 for 2 enemies, x3 for 3 enemies...).",
Ability_Helmsplitter,Technique,Earth Splitter,
Ability_Helmsplitter_FlavorText,Technique,,
Ability_Helmsplitter_Description,Technique,"Gain {1}[Barrier], then charge to convert all [Barrier] into power that is then unleashed at enemies in front of you.",
Ability_Helmsplitter_DescriptionDetailed,Technique,"Charge-time Technique ({0} sec).\n\nGain {1}[Barrier] ({2}% MAX [H]Health + {3}% MAX [SB]Stagger Bar), then start consuming {4}%[Barrier]/sec.\n\nAfter releasing Technique button (or after all [Barrier] is consumed), attack enemies in front of you, dealing {5}[D]Damage for every 10[Barrier] consumed.",
Ability_Helmsplitter_MasteryA_Description,Technique,"On use, lose [R]{0}%[/R] MAX [H]Health and [P]{1}%[/P] MAX [SB]Stagger Bar and gain {2}[Barrier]Barrier for every 10[H]/[SB] consumed.\n\nThis CANNOT bring you below 1[H] or make you [Staggered]Staggered.",
Ability_Helmsplitter_MasteryB_Description,Technique,"While charging, you have +{0}[A]Armor ({1}[A] + {2}% CURRENT [A]) and [Unstoppable]Unstoppable.\n\nApply {3}[Prone]Prone to enemies who attack you during charge time (once per unit).",
Ability_Helmsplitter_Ultimate,Technique,Decisive Gambit,
Ability_Helmsplitter_Ultimate_Description,Technique,"Charge-time Technique ({0} sec).\n\nWhile Technique is being charged, [Barrier]Barrier is not depleted when taking [D]Damage.\n\nInstead, gain {1}[Barrier] for every 10[D] taken.",
Ability_SentientShadow,Technique,Sentient Shadows,
Ability_SentientShadow_FlavorText,Technique,,
Ability_SentientShadow_Description,Technique,"Throw a grapplig hook, in pointed direction for up to {0}m.\n\nUpon hitting an object or an enemy, pull yourself to them and apply [Stun]Stun ({1} sec) to any enemies hit.\n\nThis Technique can be used even while performing other attacks.",
Ability_SentientShadow_DescriptionDetailed,Technique,"Throw a grappling hook, attaching to first hit unit, object or surface and pulling yourself to it.\n\nIf an enemy is hit, apply [Stun]Stun ({0} sec).",
Ability_SentientShadow_MasteryA_Description,Technique,"The hook will fly towards targetted enemies.\n\nIf the target cannot be [Stun]Stunned, the hook will instead try to pull the player away from them.\n\nApply {0}[Onslaught]Onslaught to enemies hit.",
Ability_SentientShadow_MasteryA_DescriptionDetailed,Technique,"When an enemy is being targetted, the hook will always fly towards them.\n\nIf targetted enemy is using an [Unstoppable]Unstoppable ability or he is currently [Unstunnable]Unstunnable, the hook will try to pull the player away from them.\n\nAdditionally, apply {0}[Onslaught]Onslaught to enemies hit by the hook.",
Ability_SentientShadow_MasteryB_Description,Technique,"Upon hitting a surface with the hook, this Technique can be reused up to 2 additional times within next 5 seconds (this effect has {0}[CD]).\n\nThe hook has {1}% increased range and travel speed.",
Ability_SentientShadow_Ultimate,Technique,Shadow Assault,
Ability_SentientShadow_Ultimate_Description,Technique,"Shadow blades assault target enemy, dealing {0}[I] and inflicting [Stun]Stun ({2} sec).",
Ability_SentientShadow_Ultimate_DescriptionDetailed,Technique,"Shadow blades assault target enemy, dealing total of {0}[I](5x {1}% current weapon's [I]Injury) and inflicting 5x [Stun]Stun (total {2} sec), interrupting even [Unstoppable]Unstoppable attacks.\n\nThis Technique can be used even while performing other actions.",
Ability_ShadowInfusion,Technique,Cutting Wind,Tn?cy Wiatr
Ability_ShadowInfusion_FlavorText,Technique,"This technique united every single Anima tribe and every single kind of weapon. After all, energy can be channeled through any steel, no matter the shape.","Ta technika po??czy?a wszystkie plemiona Anima, wraz z ich przer??nymi typami broni. Koniec ko?c?w, energi? mo?na wype?ni? ka?d? stal, bez r??nic? jak? przyjmuje form?."
Ability_ShadowInfusion_Description,Technique,Next non-Technique hit deals extra {0}[D]Damage and causes flinching.\n\nCan be used even during other attacks.,"Twoje nast?pne uderzenie obecn? broni?, kt?re nie jest technik? zadaje +{1}[S]."
Ability_ShadowInfusion_MasteryA_Description,Technique,[H]Heal for [G]{0}%[/G] of [D]Damage dealt by the empowered attack.,[H]Ulecz si? o {0}% [D]Obra?e? zadanych przez wzmocniony atak.
Ability_ShadowInfusion_MasteryB_Description,Technique,Gain [Unstunnable] and {0}[A] for {1} sec.,Zyskaj efekt [Unstunnable] i {1}%[A] na {0} sek.
Ability_ShadowInfusion_Ultimate,Technique,Spirit Weapon,
Ability_ShadowInfusion_Ultimate_Description,Technique,"For {0} seconds empower your weapon with increased range, speed and extra {1}[D]Damage on hit.","Przez {0} sekund twoja bro? ma zwi?kszony zasi?g, pr?dko?? i zadaje +{1}[I] i +{3}[S]."
Ability_DeathSentence,Technique,Death Sentence,
Ability_DeathSentence_FlavorText,Technique,,
Ability_DeathSentence_Description,Technique,"Charge for up to {0} sec and strike, dealing max {1}[D]Damage.",
Ability_DeathSentence_MasteryA_Description,Technique,Defeating an enemy with this Technique restores [H]Health equal to [D]Damage dealt.\n\nIncrease [D]Damage dealt by {0}%.,
Ability_DeathSentence_MasteryB_Description,Technique,"Hitting a [Staggered]Staggered enemy multiplies [D]Damage x{0} and applies {1}[Stun]Stun, but ends [Staggered]Staggered immediately.",
Ability_DeathSentence_Ultimate,Technique,Sentence Execution,
Ability_DeathSentence_Ultimate_Description,Technique,Automatically finishes off enemies below {0}[H] (based on charge time).\n\nReset all [CD]Cooldowns upon successful execution.,
Ability_ShadowForm,Technique,Shadow Form,
Ability_ShadowForm_FlavorText,Technique,,
Ability_ShadowForm_Description,Technique,"Remove all [CD]Cooldowns, slow down time to x{0} and gain {1}[AS]Attack and [MS]Movement Speed for next {2} sec.\n\nFor the duration, you gain unremovable [Stealth]Stealth and {3}[A]Armor, and all [D]Damage dealt counts as [Backstab]Backstabs.",
Ability_ShadowForm_MasteryA_Description,Technique,"Upon activation, copy all negative effects currently on you onto nearby enemies, then remove them from yourself.",
Ability_ShadowForm_MasteryB_Description,Technique,"Further amplify time slow-down to x{0}, and also gain {1}[AS]Attack and [MS]Movement Speed instead.\n\nYou become [Invincible]Invincible for the duration.",
Ability_ShadowForm_Ultimate,Technique,Threshold of Death,
Ability_ShadowForm_Ultimate_Description,Technique,"Lose any [H]Health above [R]{0}%[/R][Health], but you heal for [G]{1}%[/G] of [D]Damage dealt for the duration.\n\nExtend Technique's duration by {2} sec.",
Ability_ReplicaBlow,Technique,Replica Blow,
Ability_ReplicaBlow_FlavorText,Technique,,
Ability_ReplicaBlow_Description,Technique,"Copy your [Light]Light weapons and throw them in a curved trajectory towards current target.\n\nDeal {0}[LD]Damage on hit and instantly dash towards the target, striking for another {1}[LD]Damage.",
Ability_ReplicaBlow_MasteryA_Description,Technique,"If both weapons strike target in their back, apply {0}[Prone]Prone.\n\nOtherwise, gain {1}[Acceleration]Acceleration.",
Ability_ReplicaBlow_MasteryB_Description,Technique,"Weapon fly in a straight trajectory instead, and apply [R]{0}%[/R][Supercharge]Supercharge as [MI]Injury.\n\nOn successful follow-up hit, gain {1}[Supercharge]Supercharge.",
Ability_ReplicaBlow_Ultimate,Technique,Replica Rain,
Ability_ReplicaBlow_Ultimate_Description,Technique,"Create {0} copies of current [Light]Light weapons.\n\nThey are sent at current target over next {1} sec, each dealing {2}[LD]Damage on hit and causing flinching.",
Ability_Thunderstrike,Technique,Thunderstrike,
Ability_Thunderstrike_FlavorText,Technique,,
Ability_Thunderstrike_Description,Technique,"Call down lightning towards current target, dealing up to {0}+{1} based on charge time. When fully charged, also applies {2}[Stun]Stun.",
Ability_Thunderstrike_MasteryA_Description,Technique,"For each target hit, gain {0}[Supercharge].\n\nIf user is caught within the attack, gain extra {1}[Supercharge].",
Ability_Thunderstrike_MasteryB_Description,Technique,Thunderstrike bounces up to 5 times.\n\nOnly 10% effective against targets already struck.,
Ability_Thunderstrike_Ultimate,Technique,Thunderstorm,
Ability_Thunderstrike_Ultimate_Description,Technique,"Call down {0} thunderstrikes around current target, each dealing {0}+{1} and {2}[Stun]Stun.",
Ability_LightningSpeed,Technique,Lightning Speed,
Ability_LightningSpeed_FlavorText,Technique,,
Ability_LightningSpeed_Description,Technique,"Dash towards target and strike, dealing up to {0}[MD].\n\nIf cast while closer than 3m to target, jump back instead.\n\nCan store up to 3 charges.",
Ability_LightningSpeed_MasteryA_Description,Technique,Travel distance increases based on [MS]Movement Speed.\n\nDeal up to [G]{0}%[/G] more [MD]Damage based on distance travelled using the Technique (max at {1}m).,
Ability_LightningSpeed_MasteryB_Description,Technique,"Jumping back leaves behind a static trap for {0} sec, pulling enemies into its center and causing [Supercharge]Supercharge to deal [R]{0}%[/R] more [I]Injury.",
Ability_LightningSpeed_Ultimate,Technique,Thunder Step,
Ability_LightningSpeed_Ultimate_Description,Technique,"Gain {0}[Acceleration]Acceleration and dash towards target.\n\nEnemy hit is struck by lightning, converting all [Supercharge]Supercharge to [I]Injury at {1}% effectivness.",
Ability_FlurryOfBlows,Technique,Flurry of Blows,
Ability_FlurryOfBlows_FlavorText,Technique,,
Ability_FlurryOfBlows_Description,Technique,"Crouch down and start charging (max {0} sec).\n\nUpon release, gain up to {1}[Acceleration]Acceleration and start delivering [BA]Basic Attacks, dealing {2}[LD]Damage per strike.",
Ability_FlurryOfBlows_MasteryA_Description,Technique,Gain {0}[Supercharge]Supercharge every time you hit an enemy.\n\n[BA]Basic Attacks do not consume [Supercharge]Supercharge during the Technique.,
Ability_FlurryOfBlows_MasteryB_Description,Technique,Gain up to {0}[Invulnerable] based on charge time.\n\nHeal for {0}% of [D]Damage dealt by the Technique.,
Ability_FlurryOfBlows_Ultimate,Technique,Berserk Charge,
Ability_FlurryOfBlows_Ultimate_Description,Technique,"Instantly gain max charge and deal {1}[LD]Damage per strike\n\nTechnique can only be stopped by being [CC]Crowd-controlled, or once all nearby enemies are defeated.",
Ability_EnergyJavelin,Technique,Energy Javelin,
Ability_EnergyJavelin_FlavorText,Technique,,
Ability_EnergyJavelin_Description,Technique,"Charge up to {0} sec and throw a javelin, dealing up to {0}[MD]Damage and {1}m knock-back.\n\nIf enemy hit is pushed into a wall or object, [RootedInPlace]Immobilize them for {2} sec.",
Ability_EnergyJavelin_MasteryA_Description,Technique,"On hit, apply {0}[Enfeeble] and generate {1}[E].",
Ability_EnergyJavelin_MasteryB_Description,Technique,"Convert all Technique's [MS]Stagger into [MI]Injury or vice versa, depending on which stat is higher.\n\nIncrease charge speed by {0}%.",
Ability_EnergyJavelin_Ultimate,Technique,Final Blast,
Ability_EnergyJavelin_Ultimate_Description,Technique,"Release a beam that rapidly consumes [E]Energy and deals {0}[MD]/sec.\n\nThis can consume [E]Energy even while below 0[E], up to -500[E].",
Ability_EnergyJavelin_Ultimate_DescriptionDetailed,Technique,Charge up a massive blast that consumes all [E]Energy and deals up to {0}[MD] ({1}%[MD] + {2}%[MD] per 100[E]).,
Ability_ArcaneSlash,Technique,Arcane Slash,
Ability_ArcaneSlash_FlavorText,Technique,,
Ability_ArcaneSlash_Description,Technique,"Charge up to {0} sec and dash forward, slashing enemies in your way for up to {1}Damage and applying {2}m knock-back.",
Ability_ArcaneSlash_MasteryA_Description,Technique,Jump backwards at the start if there is an enemy in front.\n\nDeal [G]{0}%[/G] more [D]Damage and dash {1}% farther.,
Ability_ArcaneSlash_MasteryB_Description,Technique,[D]Damage scales with [Light]Light and [Magic]Magic (instead of higher stat).\n\nGain {0}[Onslaught] and {1}[Analysis] on first hit.,
Ability_ArcaneSlash_Ultimate,Technique,Phantom Slash,
Ability_ArcaneSlash_Ultimate_Description,Technique,"On release, first send out an illusion that deals {0}Stagger multiplied x{1}.\n\nIf the illusion [Staggered]Staggered the enemy, the follow-up attack deals {2}Injury multiplied x{3} ",
Ability_Barrage,Technique,Barrage,
Ability_Barrage_FlavorText,Technique,,
Ability_Barrage_Description,Technique,"Release projectiles dealing {0}[MD]Damage each, up to {1} times total.",
Ability_Barrage_DescriptionDetailed,Technique,"Release projectiles dealing {0}[MD]Damage ({1}%[MD]) each, up to {1} times total.",
Ability_Barrage_MasteryA_Description,Technique,Can store up to {0} charges.\n\nEach released projectile increases Technique's speed by {1}%.,
Ability_Barrage_MasteryB_Description,Technique,Each unique enemy hit gives {0}[Analysis]Analysis.\n\nProjectiles apply {1}m knock-back.,
Ability_Barrage_Ultimate,Technique,Arcane Barrage,
Ability_Barrage_Ultimate_Description,Technique,"Release waves of 5 projectiles, up to {1} times total.\n\nEach wave is only 25% effective against repeat targets.",
Ability_Avatar,Technique,Avatar,
Ability_Avatar_FlavorText,Technique,,
Ability_Avatar_Description,Technique,"Reset all [CD]Cooldowns and for the duration, [Technique]Techniques have no [CD]Cooldowns or [E]Energy cost.\n\nDrains 1[E] per second at an accelerating rate, and ends upon running out of [E]Energy or upon dealing more than {0}[D]Damage.\n\nUsable only once per combat.",
Ability_Avatar_MasteryA_Description,Technique,"For the duration, [Tool]Tools and [Effect]Effect have only {0}% of their usual [CD]Cooldowns and you have extra {1}[A]Armor.",
Ability_Avatar_MasteryB_Description,Technique,Increase max [D]Damage dealt before Technique is finished to {0}[D].\n\nNo longer deplete [E]Energy during the Technique.,
Ability_Avatar_Ultimate,Technique,Ultimate Avatar,
Ability_Avatar_Ultimate_Description,Technique,"For the duration, all Techniques are performed in their Ultimate variant.\n\nIncrease max [D]Damage dealt to {0}[D].\n\nCosts all 7 Ultimate Usages.",
Stance_None,Stance,No Special Stance,Brak Specjalnej Postawy
Stance_None_FlavorText,Stance,"Not to specialize in anything is to be without direction, but also have infinite possibilities.","Nie specjalizowanie si? w czymkolwiek to brak kierunku, ale te? wskazuje na mnogo?? mo?liwo?ci."
Stance_None_Description,Stance,No Stance bonuses.,Brak bonus?w Postawy.
Stance_SingularPursuit,Stance,Battle Trance,
Stance_SingularPursuit_FlavorText,Stance,An Anima warrior and his chosen weapon are a pair until their death. Some even turn to dust if their partner expires before them. Be it the weapon or its user.,Wojownik Anima wybiera jedn? bro? z kt?r? sp?dza reszt? ?ycia. Czasem zmieniaj? si? w proch je?li ich partner wyzionie ducha przed nimi. Tyczy si? to zar?wno broni jak i jej u?ytkownika.
Stance_SingularPursuit_Description,Stance,"Dealing [WD]Weapon Damage increases rank of 'Flow', starting from D-rank up to S-rank.\n\nS-rank flow multiplies all [WD]Weapon Damage dealt x{0}.\n\nYou lose 'Flow' when taking [D]Damage, and a smaller amount over time.",
Stance_SingularPursuit_Upgrade1_Description,Stance,[Ripostes]Ripostes and [Counter]Counters grant {0}% and {1}% more 'Flow' respectively.,
Stance_SingularPursuit_Upgrade2_Description,Stance,"Gain {0}[Armor]Armor for each rank of 'Flow', with extra {1}[Armor]Armor at S-rank.",
